Unnamed,Angry,Disgust,Fear,Happy,Neutral,Sad,fileName,numResponses,agreement,emoVote,meanEmoResp,meanAngerResp,meanDisgustResp,meanFearResp,meanHappyResp,meanNeutralResp,meanSadResp,medianEmoResp,meanEmoRespNorm,meanAngerRespNorm,meanDisgustRespNorm,meanFearRespNorm,meanHappyRespNorm,meanNeutralRespNorm,meanSadRespNorm,medianEmoRespNorm
203364,2,0,6,0,1,2,1042_TIE_FEA_XX,11,0.5454545455,F,46.27272727,44,-1,50.16666667,-1,12,54,40,37.76538172,34.3266526,-1,40.18983063,-1,10.97560976,47.32565012,31.94444444
203377,0,8,0,0,1,2,1042_IWW_DIS_XX,11,0.7272727273,D,54.63636364,-1,50.75,-1,-1,60,67.5,60,47.87437827,-1,46.30828279,-1,-1,40,58.07594937,44
203392,1,2,0,0,6,2,1042_IWL_SAD_XX,11,0.5454545455,N,72.36363636,48,77,-1,-1,75.66666667,70,69,68.84608349,44.68085106,72.98128342,-1,-1,74.00079505,61.32936508,64.04494382
203402,0,0,1,0,8,2,1042_DFA_NEU_XX,11,0.7272727273,N,55.72727273,-1,-1,32,-1,69.125,14,56,53.78979867,-1,-1,27.95698925,-1,68.12259952,9.375,49.42528736
203403,0,0,0,9,2,0,1042_DFA_HAP_XX,11,0.8181818182,H,64.27272727,-1,-1,-1,58.33333333,91,-1,77,59.20899086,-1,-1,-1,54.48123973,80.48387097,-1,67.21311475
203414,0,0,0,0,9,2,1042_TSI_NEU_XX,11,0.8181818182,N,62.54545455,-1,-1,-1,-1,68.88888889,34,60,,-1,-1,-1,-1,,19.21266234,
203487,2,0,0,2,7,0,1043_DFA_ANG_XX,11,0.6363636364,N,53.27272727,31.5,-1,-1,50.5,60.28571429,-1,55,44.40937252,27.09401709,-1,-1,40.41189931,50.49875213,-1,46.42857143
203495,1,10,0,0,0,0,1043_ITS_DIS_XX,11,0.9090909091,D,71.54545455,77,71,-1,-1,-1,-1,73,68.66966146,58.18181818,69.71844579,-1,-1,-1,-1,63.63636364
203499,3,6,0,0,1,1,1043_TSI_ANG_XX,11,0.5454545455,D,57.90909091,65.33333333,56,-1,-1,24,81,62,50.19930683,55.5181224,46.68040873,-1,-1,25.55555556,80,51.1627907
203552,0,1,9,0,0,1,1044_MTI_FEA_XX,11,0.8181818182,F,59.36363636,-1,25,62.88888889,-1,-1,62,53,57.12406129,-1,15.06849315,60.67589625,-1,-1,67.21311475,61.2244898
203558,0,0,10,0,0,1,1044_IWL_FEA_XX,11,0.9090909091,F,61.90909091,-1,-1,62.8,-1,-1,53,65,58.53379805,-1,-1,59.91658962,-1,-1,44.70588235,59.49367089
203597,1,0,1,0,8,1,1045_IEO_ANG_LO,11,0.7272727273,N,79,95,-1,84,-1,76,82,84,75.77141798,94.38202247,-1,93.75,-1,70.42983521,81.91489362,82.92682927
203612,0,0,1,0,10,0,1045_IOM_NEU_XX,11,0.9090909091,N,62.81818182,-1,-1,72,-1,61.9,-1,72,61.00541443,-1,-1,69.56521739,-1,60.14943413,-1,69.56521739
203613,0,0,0,10,1,0,1045_IOM_HAP_XX,11,0.9090909091,H,60.63636364,-1,-1,-1,59.6,71,-1,65,56.52458438,-1,-1,-1,55.65530369,65.2173913,-1,65.2173913
203624,0,1,0,0,9,1,1045_TAI_NEU_XX,11,0.8181818182,N,65.27272727,-1,32,-1,-1,73,29,63,65.81633184,-1,33.76623377,-1,-1,73.40399464,29.57746479,73.80952381
203626,0,5,1,0,2,3,1045_TAI_SAD_XX,11,0.4545454545,D,52.72727273,-1,47.6,43,-1,67,55,55,45.556376,-1,39.76201378,34.66666667,-1,60.42857143,48.92875251,42
203641,1,10,0,0,0,0,1045_IWL_DIS_XX,11,0.9090909091,D,77.36363636,61,79,-1,-1,-1,-1,80,75.16559689,55.17241379,77.1649152,-1,-1,-1,-1,72.22222222
203651,3,4,1,0,3,0,1045_DFA_ANG_XX,11,0.3636363636,D,48.63636364,50.33333333,41,32,-1,62.66666667,-1,45,43.48760859,43.22580645,38.75768049,27.53623188,-1,55.3731071,-1,41.66666667
203652,0,0,8,1,2,0,1045_DFA_FEA_XX,11,0.7272727273,F,51.90909091,-1,-1,48.25,51,67,-1,51,39.99020235,-1,-1,41.82480428,44.31818182,30.48780488,-1,42.69662921
203663,6,3,0,0,2,0,1045_TSI_ANG_XX,11,0.5454545455,A,63.54545455,57,70.66666667,-1,-1,72.5,-1,64,,57.5289352,64.06834949,-1,-1,,-1,
203664,0,1,10,0,0,0,1045_TSI_FEA_XX,11,0.9090909091,F,60.09090909,-1,41,62,-1,-1,-1,54,56.68103222,-1,32.91139241,59.05799621,-1,-1,-1,45.78313253
203736,0,0,1,2,8,0,1046_ITS_NEU_XX,11,0.7272727273,N,54.54545455,-1,-1,73,47.5,54,-1,60,46.14164373,-1,-1,50,44.73684211,46.0105496,-1,50
203744,0,0,0,0,10,1,1046_TSI_SAD_XX,11,0.9090909091,N,74.72727273,-1,-1,-1,-1,75.1,71,74,70.66815861,-1,-1,-1,-1,73.00770174,47.27272727,73.73737374
203748,1,0,0,0,9,1,1046_WSI_NEU_XX,11,0.8181818182,N,61.81818182,72,-1,-1,-1,57.88888889,87,66,54.84664719,70.52631579,-1,-1,-1,49.72883673,85.22727273,50.94339623
203801,0,0,0,10,1,0,1047_IWL_HAP_XX,11,0.9090909091,H,75,-1,-1,-1,77.1,54,-1,77,77.01814849,-1,-1,-1,79.31012727,54.09836066,-1,76.19047619
203807,0,0,0,11,0,0,1047_ITH_HAP_XX,11,1,H,75.63636364,-1,-1,-1,75.63636364,-1,-1,83,75.08725219,-1,-1,-1,75.08725219,-1,-1,80
203846,0,0,11,0,0,0,1048_IEO_FEA_LO,11,1,F,61.63636364,-1,-1,61.63636364,-1,-1,-1,60,58.30863042,-1,-1,58.30863042,-1,-1,-1,58.5106383
203861,1,5,1,0,4,0,1048_IOM_ANG_XX,11,0.4545454545,D,46.09090909,49,51.2,15,-1,46.75,-1,49,42.47947559,43.33333333,44.02732919,11.45833333,-1,48.08647971,-1,43.33333333
203862,0,0,4,0,4,3,1048_IOM_FEA_XX,11,0.3636363636,F:N,55.81818182,-1,-1,43.5,-1,57,70.66666667,47,49.62150539,-1,-1,41.67090297,-1,48.72355275,61.41957881,41.66666667
203890,0,1,4,0,2,4,1048_ITH_SAD_XX,11,0.3636363636,F:S,65.45454545,-1,70,42.75,-1,81.5,79,67,62.37230387,-1,71.91011236,38.48468948,-1,78.59545837,75.76388889,65.65656566
203900,2,0,0,0,8,1,1048_ITS_NEU_XX,11,0.7272727273,N,58.54545455,19.5,-1,-1,-1,74.5,9,69,56.56274965,11.12347052,-1,-1,-1,74.58968733,3.225806452,71.42857143
203901,0,0,0,10,1,0,1048_ITS_HAP_XX,11,0.9090909091,H,66.45454545,-1,-1,-1,67.6,55,-1,58,63.23631346,-1,-1,-1,64.55994481,50,-1,59.5505618
203912,0,1,0,0,10,0,1048_WSI_NEU_XX,11,0.9090909091,N,69.54545455,-1,70,-1,-1,69.5,-1,70,,-1,68.60465116,-1,-1,,-1,
203913,0,0,0,11,0,0,1048_WSI_HAP_XX,11,1,H,53.54545455,-1,-1,-1,53.54545455,-1,-1,54,45.18485025,-1,-1,-1,45.18485025,-1,-1,47.43589744
203985,6,5,0,0,0,0,1049_ITS_ANG_XX,11,0.5454545455,A,48.18181818,38,60.4,-1,-1,-1,-1,50,40.62219242,30.87780937,52.31545209,-1,-1,-1,-1,45.26315789
203993,0,6,0,1,0,4,1049_TSI_DIS_XX,11,0.5454545455,D,74.90909091,-1,72,-1,83,-1,77.25,76,72.0943745,-1,69.66834352,-1,79.01234568,-1,74.00392817,77.77777778
203997,8,3,0,0,0,0,1049_WSI_ANG_XX,11,0.7272727273,A,73.18181818,70.125,81.33333333,-1,-1,-1,-1,78,69.95531192,66.67057913,78.71459935,-1,-1,-1,-1,73.97260274
204050,4,0,7,0,0,0,1050_IWL_FEA_XX,11,0.6363636364,F,66.09090909,62,-1,68.42857143,-1,-1,-1,68,64.35528762,62.69925186,-1,65.30159377,-1,-1,-1,67.67676768
204056,0,4,6,0,1,0,1050_ITH_FEA_XX,11,0.5454545455,F,53.09090909,-1,59.25,51.83333333,-1,36,-1,54,48.51185707,-1,57.26880247,49.11601049,-1,9.85915493,-1,50.58823529
204095,0,0,1,2,5,3,1051_IEO_DIS_LO,11,0.4545454545,N,58.45454545,-1,-1,86,35.5,63.4,56.33333333,62,52.39251509,-1,-1,84.14634146,17.77944486,60.20508024,51.86234454,57.30337079
204110,0,0,1,0,10,0,1051_IWW_NEU_XX,11,0.9090909091,N,62.09090909,-1,-1,62,-1,62.1,-1,62,60.34428855,-1,-1,58.69565217,-1,60.50915218,-1,58.69565217
204111,0,0,0,10,1,0,1051_IWW_HAP_XX,11,0.9090909091,H,63,-1,-1,-1,62.8,65,-1,65,59.95057179,-1,-1,-1,60.29345506,56.52173913,-1,59.74025974
204122,0,1,0,0,10,0,1051_MTI_NEU_XX,11,0.9090909091,N,60.18181818,-1,44,-1,-1,61.8,-1,64,58.91638319,-1,37.64705882,-1,-1,61.04331563,-1,61.36363636
204139,3,2,4,0,0,2,1051_ITH_DIS_XX,11,0.3636363636,F,70.63636364,76,54.5,76,-1,-1,68,74,67.41144911,72.13798848,53.95575119,72.84586974,-1,-1,62.90849673,70.11494253
204150,4,1,5,0,1,0,1051_ITS_FEA_XX,11,0.4545454545,F,48.72727273,45.75,63,38,-1,100,-1,45,43.32250919,41.27870738,57.95454545,30.69564522,-1,100,-1,36.58536585
204161,11,0,0,0,0,0,1051_WSI_ANG_XX,11,1,A,67.54545455,67.54545455,-1,-1,-1,-1,-1,60,,,-1,-1,-1,-1,-1,
204162,5,1,5,0,0,0,1051_WSI_FEA_XX,11,0.4545454545,A:F,57.81818182,57.6,61,57.4,-1,-1,-1,60,51.63091825,47.58562997,70.51282051,51.89982608,-1,-1,-1,50.58823529
204234,0,0,2,0,8,1,1052_TSI_NEU_XX,11,0.7272727273,N,54,-1,-1,32.5,-1,61.125,40,60,45.19669005,-1,-1,14.0625,-1,54.02456066,36.84210526,49.27536232
204242,0,1,1,1,7,1,1052_WSI_SAD_XX,11,0.6363636364,N,72.18181818,-1,21,64,83,80.57142857,62,82,68.99801263,-1,12.82051282,55.55555556,69.09090909,81.20353452,53.08641975,69.09090909
204291,1,3,0,0,0,7,1053_MTI_DIS_XX,11,0.6363636364,S,70.90909091,48,77.33333333,-1,-1,-1,71.42857143,71,67.54722629,41.66666667,78.0011655,-1,-1,-1,66.76418944,75.40983607
204299,0,0,0,10,1,0,1053_ITH_HAP_XX,11,0.9090909091,H,83.09090909,-1,-1,-1,84.3,71,-1,86,88.8796512,-1,-1,-1,89.57089501,81.96721311,-1,91.83673469
204305,0,0,0,11,0,0,1053_DFA_HAP_XX,11,1,H,83.81818182,-1,-1,-1,83.81818182,-1,-1,87,83.22999868,-1,-1,-1,83.22999868,-1,-1,84.84848485
204359,8,3,0,0,0,0,1054_IWW_ANG_XX,11,0.7272727273,A,72.36363636,74.5,66.66666667,-1,-1,-1,-1,81,71.43490171,75.55865238,60.43823326,-1,-1,-1,-1,81.57894737
204360,0,1,10,0,0,0,1054_IWW_FEA_XX,11,0.9090909091,F,61,-1,70,60.1,-1,-1,-1,68,54.69567908,-1,61.03896104,54.06135089,-1,-1,-1,61.44578313
204371,9,2,0,0,0,0,1054_MTI_ANG_XX,11,0.8181818182,A,68.90909091,66.88888889,78,-1,-1,-1,-1,73,70.14619472,68.86114195,75.92893218,-1,-1,-1,-1,74.6835443
204387,0,0,0,11,0,0,1054_DFA_HAP_XX,11,1,H,85.63636364,-1,-1,-1,85.63636364,-1,-1,82,87.15650808,-1,-1,-1,87.15650808,-1,-1,88.4057971
204388,2,0,4,1,4,0,1054_DFA_SAD_XX,11,0.3636363636,F:N,61.27272727,40,-1,71,28,70.5,-1,66,57.25785974,35.4040404,-1,68.70859049,18.18181818,66.50304904,-1,64.94845361
204398,1,2,0,0,8,0,1054_TSI_NEU_XX,11,0.7272727273,N,62.27272727,38,62.5,-1,-1,65.25,-1,54,60.1126527,34.40860215,63.2183908,-1,-1,62.5492245,-1,50.72463768
204399,0,0,0,11,0,0,1054_TSI_HAP_XX,11,1,H,78.36363636,-1,-1,-1,78.36363636,-1,-1,72,76.94323365,-1,-1,-1,76.94323365,-1,-1,77.04918033
204410,0,0,0,0,11,0,1055_IEO_NEU_XX,11,1,N,74,-1,-1,-1,-1,74,-1,83,,-1,-1,-1,-1,,-1,
204483,3,7,1,0,0,0,1055_TSI_ANG_XX,11,0.6363636364,D,72.36363636,79,69.14285714,75,-1,-1,-1,75,68.3910962,78.11700377,66.25491145,54.16666667,-1,-1,-1,69.11764706
204491,0,10,1,0,0,0,1055_WSI_DIS_XX,11,0.9090909091,D,81,-1,81.5,76,-1,-1,-1,80,79.40633835,-1,81.71060855,56.36363636,-1,-1,-1,81.48148148
204495,0,0,0,11,0,0,1056_IEO_HAP_HI,11,1,H,85,-1,-1,-1,85,-1,-1,86,86.12946866,-1,-1,-1,86.12946866,-1,-1,87.77777778
204540,1,1,0,0,1,8,1056_IWL_SAD_XX,11,0.7272727273,S,55.45454545,41,53,-1,-1,56,57.5,54,49.0271623,38.63636364,46.59090909,-1,-1,56,49.75893908,52.45901639
204548,0,0,4,0,0,7,1056_ITH_FEA_XX,11,0.6363636364,S,67.09090909,-1,-1,57,-1,-1,72.85714286,64,67.39018309,-1,-1,55.76937163,-1,-1,74.03064678,58.82352941
204608,0,0,0,0,11,0,1057_TAI_NEU_XX,11,1,N,62.63636364,-1,-1,-1,-1,62.63636364,-1,65,59.58830239,-1,-1,-1,-1,59.58830239,-1,61.33333333
204609,0,0,0,10,1,0,1057_TAI_HAP_XX,11,0.9090909091,H,79.27272727,-1,-1,-1,80.2,70,-1,72,77.29834005,-1,-1,-1,78.65136247,63.76811594,-1,80.48780488
204620,0,1,0,0,10,0,1057_IWL_NEU_XX,11,0.9090909091,N,60.63636364,-1,96,-1,-1,57.1,-1,62,59.60670541,-1,95.95959596,-1,-1,55.97141635,-1,69.84126984
204622,1,1,0,0,5,4,1057_IWL_SAD_XX,11,0.4545454545,N,52.36363636,33,26,-1,-1,72.4,38.75,48,43.45663529,21.33333333,26.04166667,-1,-1,65.68654971,25.55380992,42.22222222
204637,3,8,0,0,0,0,1057_DFA_DIS_XX,11,0.7272727273,D,64.45454545,49.33333333,70.125,-1,-1,-1,-1,71,60.52165677,43.11854174,67.0478249,-1,-1,-1,-1,64.63414634
204647,9,1,0,0,1,0,1057_TSI_ANG_XX,11,0.8181818182,A,62.45454545,61.66666667,34,-1,-1,98,-1,60,60.47483372,59.41734866,32.96703297,-1,-1,97.5,-1,54.08163265
204648,5,3,0,0,3,0,1057_TSI_FEA_XX,11,0.4545454545,A,42.72727273,40.2,27,-1,-1,62.66666667,-1,40,35.19018803,28.3190918,19.98035127,-1,-1,61.85185185,-1,26.04166667
204659,0,0,0,11,0,0,1058_IEO_HAP_HI,11,1,H,84.09090909,-1,-1,-1,84.09090909,-1,-1,86,,-1,-1,-1,,-1,-1,
204660,0,1,0,0,3,7,1058_IEO_SAD_LO,11,0.6363636364,S,64.63636364,-1,76,-1,-1,83,55.14285714,68,61.31713285,-1,77.21518987,-1,-1,83.32855093,49.61251695,64.04494382
204732,0,0,0,1,6,4,1058_WSI_NEU_XX,11,0.5454545455,N,48.18181818,-1,-1,-1,62,53.5,36.75,54,38.73559763,-1,-1,-1,52.17391304,44.66183724,26.48665936,51.57894737
204740,0,0,0,11,0,0,1059_IEO_HAP_MD,11,1,H,79.81818182,-1,-1,-1,79.81818182,-1,-1,91,79.49265653,-1,-1,-1,79.49265653,-1,-1,93.82716049
204744,0,1,3,0,2,5,1059_IEO_SAD_HI,11,0.4545454545,S,57.36363636,-1,62,41.33333333,-1,71.5,60.4,62,48.70307148,-1,49.33333333,38.3028083,-1,61.98630137,49.50388507,49.33333333
204789,0,10,0,0,1,0,1059_IWL_DIS_XX,11,0.9090909091,D,73.63636364,-1,76.5,-1,-1,45,-1,76,73.13482447,-1,76.17747358,-1,-1,42.70833333,-1,78.40909091
204797,0,0,0,10,1,0,1059_DFA_HAP_XX,11,0.9090909091,H,70.36363636,-1,-1,-1,71.7,57,-1,65,72.65019273,-1,-1,-1,74.01357266,59.01639344,-1,65.30612245
204842,0,1,0,0,9,1,1060_IOM_NEU_XX,11,0.8181818182,N,74.45454545,-1,59,-1,-1,79.33333333,46,76,72.31600887,-1,52.3255814,-1,-1,78.9154582,32.91139241,76.92307692
204857,9,2,0,0,0,0,1060_TAI_ANG_XX,11,0.8181818182,A,60.63636364,62.55555556,52,-1,-1,-1,-1,66,58.29117004,60.27455405,49.36594203,-1,-1,-1,-1,60.31746032
204858,3,5,0,0,3,0,1060_TAI_FEA_XX,11,0.4545454545,D,59.81818182,36.66666667,56.4,-1,-1,88.66666667,-1,59,54.39132871,25.10586043,52.2721639,-1,-1,87.20873833,-1,48.10126582
204869,4,2,1,0,4,0,1060_IWL_ANG_XX,11,0.3636363636,A:N,57.81818182,48.5,63,86,-1,57.5,-1,62,56.36526791,45.62995068,62.76223776,85.85858586,-1,56.52877073,-1,51.89873418
204871,4,6,0,0,1,0,1060_IWL_DIS_XX,11,0.5454545455,D,59.27272727,47.5,60.33333333,-1,-1,100,-1,62,51.33175188,36.02688172,53.42362398,-1,-1,100,-1,50
204885,0,0,0,11,0,0,1060_ITS_HAP_XX,11,1,H,64.81818182,-1,-1,-1,64.81818182,-1,-1,63,58.38834504,-1,-1,-1,58.38834504,-1,-1,54.65116279
204886,0,3,1,0,5,2,1060_ITS_SAD_XX,11,0.4545454545,N,58.18181818,-1,28.33333333,92,-1,65,69,69,53.63572964,-1,20.57599569,88.88888889,-1,61.89954613,64.93920973,64.63414634
204896,2,0,1,0,7,1,1060_WSI_NEU_XX,11,0.6363636364,N,68.36363636,60,-1,71,-1,75.57142857,32,66,66.29787185,64.21224871,-1,66.66666667,-1,72.31834814,27.95698925,66.66666667
204897,0,0,0,11,0,0,1060_WSI_HAP_XX,11,1,H,51.72727273,-1,-1,-1,51.72727273,-1,-1,46,46.37508608,-1,-1,-1,46.37508608,-1,-1,37.80487805
204908,0,1,0,0,5,5,1061_IEO_SAD_HI,11,0.4545454545,N:S,60.54545455,-1,73,-1,-1,81.8,36.8,60,,-1,72.09302326,-1,-1,,30.36338765,
204909,6,5,0,0,0,0,1061_IEO_ANG_LO,11,0.5454545455,A,57.27272727,48.83333333,67.4,-1,-1,-1,-1,59,53.1921624,42.1152124,66.48450239,-1,-1,-1,-1,58.16326531
204981,5,5,0,0,0,1,1061_WSI_ANG_XX,11,0.4545454545,A:D,66.18181818,59.8,75.2,-1,-1,-1,53,70,61.21269968,53.59831447,72.26010101,-1,-1,-1,44.04761905,62.5
204993,3,2,6,0,0,0,1062_IEO_ANG_HI,11,0.5454545455,F,66.09090909,59.66666667,70,68,-1,-1,-1,52,58.6961711,48.33418816,56.81818182,64.50315901,-1,-1,-1,41.17647059
205038,0,1,1,0,2,7,1062_ITH_SAD_XX,11,0.6363636364,S,60.90909091,-1,66,85,-1,38,63.28571429,65,56.16209632,-1,52.45901639,82.95454545,-1,35.35561661,58.8083235,58.02469136
205046,0,0,9,0,0,2,1062_DFA_FEA_XX,11,0.8181818182,F,70.45454545,-1,-1,66.55555556,-1,-1,88,67,72.91338274,-1,-1,70.09464047,-1,-1,85.59772296,71.42857143
205091,5,1,2,0,0,3,1063_IOM_ANG_XX,11,0.4545454545,A,56.63636364,66,74,56.5,-1,-1,35.33333333,53,51.57345604,60.80597429,62.31884058,49.63417821,-1,-1,33.89698265,53.75
205106,0,0,1,0,5,5,1063_MTI_NEU_XX,11,0.4545454545,N:S,59.54545455,-1,-1,24,-1,64.8,61.4,54,57.41708181,-1,-1,15.55555556,-1,66.90060276,56.30586611,63.51351351
205107,0,0,0,10,1,0,1063_MTI_HAP_XX,11,0.9090909091,H,74.27272727,-1,-1,-1,79,27,-1,72,69.83648452,-1,-1,-1,76.67520543,1.449275362,-1,78.04878049
205118,0,1,3,0,6,1,1063_ITH_NEU_XX,11,0.5454545455,N,58.18181818,-1,41,53,-1,63,62,56,57.30648304,-1,45.45454545,50.34925972,-1,64.63954046,46.03174603,47.05882353
205120,0,0,2,0,0,9,1063_ITH_SAD_XX,11,0.8181818182,S,57.63636364,-1,-1,48.5,-1,-1,59.66666667,54,48.56117105,-1,-1,46.2652439,-1,-1,49.07137708,48.7804878
205134,0,2,7,0,0,2,1063_ITS_FEA_XX,11,0.6363636364,F,74.54545455,-1,87.5,69.71428571,-1,-1,78.5,76,71.70985151,-1,87.77777778,68.14072322,-1,-1,68.13387424,75.55555556
205145,9,1,1,0,0,0,1063_WSI_ANG_XX,11,0.8181818182,A,64.27272727,65.11111111,60,61,-1,-1,-1,60,62.15093557,65.21647479,36.50793651,60.20408163,-1,-1,-1,52.17391304
205146,0,0,10,0,0,1,1063_WSI_FEA_XX,11,0.9090909091,F,72.63636364,-1,-1,70.6,-1,-1,93,77,70.45378207,-1,-1,68.28567713,-1,-1,92.13483146,69.04761905
205157,11,0,0,0,0,0,1064_IEO_ANG_HI,11,1,A,86.27272727,86.27272727,-1,-1,-1,-1,-1,89,,,-1,-1,-1,-1,-1,
205158,1,4,0,0,2,4,1064_IEO_FEA_LO,11,0.3636363636,D:S,52.36363636,32,54.75,-1,-1,41,60.75,50,45.91667432,21.17647059,53.23756053,-1,-1,32.67983946,51.39925646,41.17647059
205230,0,0,1,0,10,0,1065_IEO_NEU_XX,11,0.9090909091,N,59.81818182,-1,-1,40,-1,61.8,-1,63,52.65240583,-1,-1,36.84210526,-1,54.23343589,-1,53.62318841
205238,9,0,2,0,0,0,1065_IEO_ANG_MD,11,0.8181818182,A,50.81818182,52.88888889,-1,41.5,-1,-1,-1,62,41.17836653,41.76627831,-1,38.53276353,-1,-1,-1,42.85714286
205287,0,6,3,0,0,2,1065_ITH_DIS_XX,11,0.5454545455,D,69.45454545,-1,70.5,57,-1,-1,85,70,66.77240711,-1,65.98235083,56.00314152,-1,-1,85.29647436,69.31818182
205295,0,0,0,10,1,0,1065_ITS_HAP_XX,11,0.9090909091,H,73.36363636,-1,-1,-1,74.3,64,-1,73,75.80141766,-1,-1,-1,76.3323791,70.49180328,-1,74.74747475
205340,0,0,0,0,10,1,1066_IWW_NEU_XX,11,0.9090909091,N,68.90909091,-1,-1,-1,-1,72.9,29,76,65.871784,-1,-1,-1,-1,69.9589624,25,71.95121951
205356,1,1,4,0,4,1,1066_MTI_FEA_XX,11,0.3636363636,F:N,60.72727273,57,81,41,-1,75.5,64,61,56.95136761,58.33333333,73.61111111,39.21603023,-1,71.10243129,53.24675325,53.62318841
205367,3,2,0,0,6,0,1066_ITH_ANG_XX,11,0.5454545455,N,50.54545455,44.66666667,51.5,-1,-1,53.16666667,-1,46,49.50549954,39.60819413,53.4965035,-1,-1,53.12381759,-1,49.29577465
205384,0,1,0,0,5,5,1066_TSI_SAD_XX,11,0.4545454545,N:S,71.81818182,-1,38,-1,-1,72.6,77.8,77,69.56992746,-1,31.11111111,-1,-1,71.96115906,74.87045912,72.94117647
205394,0,2,0,0,9,0,1067_IEO_NEU_XX,11,0.8181818182,N,68.36363636,-1,42,-1,-1,74.22222222,-1,61,66.4774724,-1,36.4664442,-1,-1,73.14658978,-1,69.56521739
205395,0,1,1,2,7,0,1067_IEO_HAP_LO,11,0.6363636364,N,54.09090909,-1,53,15,49.5,61.14285714,-1,55,48.00803791,-1,46.34146341,5.617977528,42.35240334,55.91773848,-1,50
205407,0,6,0,4,1,0,1067_IEO_DIS_LO,11,0.5454545455,D,49.18181818,-1,52.16666667,-1,42.5,58,-1,57,42.1250849,-1,44.06662524,-1,37.08581777,50.63291139,-1,50.63291139
205479,0,0,0,11,0,0,1068_IEO_HAP_HI,11,1,H,79.90909091,-1,-1,-1,79.90909091,-1,-1,78,78.12015654,-1,-1,-1,78.12015654,-1,-1,75.38461538
205491,0,5,0,0,0,6,1068_IEO_DIS_HI,11,0.5454545455,S,79.27272727,-1,80.6,-1,-1,-1,78.16666667,79,78.28796576,-1,82.44385571,-1,-1,-1,74.82472414,84.93150685
205544,3,3,0,0,5,0,1068_ITS_FEA_XX,11,0.4545454545,N,59.63636364,51.33333333,42,-1,-1,75.2,-1,55,56.25713581,41.90003011,39.91539501,-1,-1,74.67644371,-1,55.73770492
205550,6,4,0,0,1,0,1068_TSI_FEA_XX,11,0.5454545455,A,60.54545455,56.5,66,-1,-1,63,-1,58,57.02307163,52.95374341,63.2651848,-1,-1,56.47058824,-1,56.47058824
205589,10,1,0,0,0,0,1069_IWW_ANG_XX,11,0.9090909091,A,75.45454545,74.5,85,-1,-1,-1,-1,84,72.7514295,72.20048549,78.26086957,-1,-1,-1,-1,78.26086957
205604,0,1,0,0,10,0,1069_IWL_NEU_XX,11,0.9090909091,N,57.63636364,-1,51,-1,-1,58.3,-1,57,55.29388138,-1,46.73913043,-1,-1,56.14935647,-1,55.55555556
205605,0,0,0,10,1,0,1069_IWL_HAP_XX,11,0.9090909091,H,77.27272727,-1,-1,-1,78.3,67,-1,81,75.84613749,-1,-1,-1,77.48872226,59.42028986,-1,79.78723404
205616,0,1,1,1,7,1,1069_DFA_NEU_XX,11,0.6363636364,N,50.27272727,-1,22,25,19,64.85714286,33,54,47.31859927,-1,20.77922078,14.1025641,15.95744681,63.84007859,22.78481013,49.41176471
205618,0,4,1,0,2,4,1069_DFA_SAD_XX,11,0.3636363636,D:S,57,-1,49,72,-1,40.5,69.5,62,49.03122858,-1,40.433349,70.73170732,-1,23.33333333,65.05293611,48.10126582
205633,0,6,1,0,0,4,1069_TSI_DIS_XX,11,0.5454545455,D,75.90909091,-1,70.66666667,65,-1,-1,86.5,84,73.75119317,-1,69.22586014,59.77011494,-1,-1,84.03446227,82.92682927
205643,0,0,0,10,1,0,1070_IEO_HAP_HI,11,0.9090909091,H,70.36363636,-1,-1,-1,71,64,-1,79,66.43116284,-1,-1,-1,68.78856484,42.85714286,-1,73.75
205655,0,11,0,0,0,0,1070_IEO_DIS_HI,11,1,D,77,-1,77,-1,-1,-1,-1,81,,-1,,-1,-1,-1,-1,
205736,2,3,0,0,0,6,1071_IEO_DIS_MD,11,0.5454545455,S,54.36363636,69.5,64.66666667,-1,-1,-1,44.16666667,55,45.61880695,57.57575758,49.65862327,-1,-1,-1,39.61324857,51.51515152
205740,0,0,1,0,1,9,1071_TIE_SAD_XX,11,0.8181818182,S,66.72727273,-1,-1,58,-1,92,64.88888889,65,60.94973888,-1,-1,35.8490566,-1,91.57894737,60.33545819,61.76470588
205785,0,11,0,0,0,0,1071_DFA_DIS_XX,11,1,D,67.45454545,-1,67.45454545,-1,-1,-1,-1,68,64.49784909,-1,64.49784909,-1,-1,-1,-1,62.5
205793,0,0,0,10,1,0,1071_TSI_HAP_XX,11,0.9090909091,H,59.09090909,-1,-1,-1,59.8,52,-1,58,57.72228328,-1,-1,-1,58.41254439,50.81967213,-1,50.81967213
205799,0,0,0,10,1,0,1071_WSI_HAP_XX,11,0.9090909091,H,41.09090909,-1,-1,-1,36.6,86,-1,36,35.26654964,-1,-1,-1,31.01542683,77.77777778,-1,29.59183673
205853,10,1,0,0,0,0,1072_IWL_ANG_XX,11,0.9090909091,A,70.72727273,73.5,43,-1,-1,-1,-1,73,69.57322162,72.46804379,40.625,-1,-1,-1,-1,66.66666667
205854,0,0,11,0,0,0,1072_IWL_FEA_XX,11,1,F,71.27272727,-1,-1,71.27272727,-1,-1,-1,73,68.65753514,-1,-1,68.65753514,-1,-1,-1,64.93506494
